segment_id,world_x_m,world_y_m
0,-3.1757710000005055,16.716897999999993
0,-3.1357710000005063,16.756897999999993
0,-3.095771000000507,16.79689799999999
0,-3.095771000000507,16.876897999999994
0,-3.1357710000005063,16.916897999999993
0,-3.1757710000005055,16.956897999999992
0,-3.1757710000005055,17.036897999999994
0,-3.1357710000005063,17.076897999999993
0,-3.095771000000507,17.116897999999992
0,-3.1357710000005063,17.15689799999999
0,-3.1757710000005055,17.196897999999994
0,-3.1757710000005055,17.276897999999992
0,-3.1757710000005055,17.356897999999994
0,-3.1757710000005055,17.436897999999992
0,-3.1757710000005055,17.516897999999994
0,-3.2157710000005046,17.556897999999993
0,-3.255771000000504,17.596897999999992
0,-3.255771000000504,17.67689799999999
0,-3.255771000000504,17.756897999999993
0,-3.255771000000504,17.83689799999999
0,-3.295771000000503,17.87689799999999
0,-3.335771000000502,17.916897999999993
0,-3.295771000000503,17.956897999999992
0,-3.255771000000504,17.99689799999999
0,-3.295771000000503,18.036897999999994
0,-3.335771000000502,18.076897999999993
0,-3.335771000000502,18.15689799999999
0,-3.335771000000502,18.236897999999993
0,-3.335771000000502,18.31689799999999
0,-3.335771000000502,18.396897999999993
0,-3.3757710000005012,18.436897999999992
0,-3.4157710000005004,18.47689799999999
0,-3.4157710000005004,18.556897999999993
0,-3.4157710000005004,18.63689799999999
0,-3.4557710000004995,18.676897999999994
0,-3.4957710000004987,18.716897999999993
0,-3.4957710000004987,18.79689799999999
0,-3.4957710000004987,18.87689799999999
0,-3.535771000000498,18.91689799999999
0,-3.575771000000497,18.956897999999992
0,-3.575771000000497,19.03689799999999
0,-3.615771000000496,19.076897999999993
0,-3.6557710000004953,19.116897999999992
0,-3.6557710000004953,19.19689799999999
0,-3.6557710000004953,19.276897999999992
0,-3.6957710000004944,19.31689799999999
0,-3.7357710000004936,19.35689799999999
0,-3.7357710000004936,19.436897999999992
0,-3.7757710000004927,19.47689799999999
0,-3.815771000000492,19.51689799999999
0,-3.815771000000492,19.596897999999992
0,-3.855771000000491,19.63689799999999
0,-3.89577100000049,19.67689799999999
0,-3.89577100000049,19.756897999999993
0,-3.9357710000004893,19.79689799999999
0,-3.9757710000004884,19.83689799999999
0,-3.9757710000004884,19.916897999999993
0,-4.015771000000488,19.956897999999992
0,-4.055771000000487,19.99689799999999
0,-4.095771000000486,20.03689799999999
0,-4.135771000000485,20.07689799999999
0,-4.135771000000485,20.15689799999999
0,-4.175771000000484,20.19689799999999
0,-4.215771000000483,20.23689799999999
0,-4.2557710000004825,20.27689799999999
0,-4.295771000000482,20.31689799999999
0,-4.295771000000482,20.39689799999999
0,-4.335771000000481,20.436897999999992
0,-4.37577100000048,20.47689799999999
0,-4.415771000000479,20.51689799999999
0,-4.455771000000478,20.55689799999999
0,-4.495771000000477,20.59689799999999
0,-4.5357710000004765,20.63689799999999
0,-4.575771000000476,20.67689799999999
0,-4.615771000000475,20.71689799999999
0,-4.655771000000474,20.756897999999993
0,-4.695771000000473,20.79689799999999
0,-4.735771000000472,20.83689799999999
0,-4.775771000000471,20.87689799999999
0,-4.8157710000004705,20.91689799999999
